Booking_ID,Date,Time,Customer_ID,Driver_ID,Vehicle_ID,City,Booking_Status,Distance_km,Fare_Amount,Payment_Type
BOOK_232,2026-03-30,19:21:08,CUST_581,DRV_141,VEH_273,Bangalore,Completed,19.47,190.79,Wallet
BOOK_233,2025-07-24,19:43:56,CUST_69,DRV_76,VEH_90,Delhi,Completed,8.8,192.21,Wallet
BOOK_234,2026-01-19,19:52:19,CUST_391,DRV_34,VEH_266,Ahmedabad,Completed,10.46,157.82,UPI
BOOK_235,2025-04-23,14:01:16,CUST_461,DRV_174,VEH_258,Bangalore,Completed,19.93,192.55,Wallet
BOOK_236,2025-05-11,20:39:32,CUST_470,DRV_16,VEH_185,Mumbai,Cancelled,19.48,488.4,Card
BOOK_237,2025-08-13,08:40:16,CUST_443,DRV_280,VEH_17,Chennai,Completed,2.01,77.58,UPI
BOOK_238,2025-05-01,21:18:22,CUST_408,DRV_197,VEH_38,Chennai,Completed,8.19,145.78,UPI
BOOK_239,2025-07-06,20:29:23,CUST_329,DRV_97,VEH_233,Hyderabad,Completed,12.72,324.54,Cash
BOOK_240,2025-04-24,08:34:18,CUST_564,DRV_211,VEH_97,Mumbai,Completed,15.47,252.38,UPI
BOOK_241,2025-04-23,21:02:18,CUST_165,DRV_250,VEH_298,Mumbai,Completed,17.71,297.07,Wallet
BOOK_242,2025-12-23,09:24:59,CUST_261,DRV_52,VEH_171,Bangalore,Completed,11.24,143.53,UPI
BOOK_243,2026-03-29,11:08:28,CUST_416,DRV_181,VEH_9,Delhi,Completed,16.99,284.17,Wallet
BOOK_244,2026-01-01,10:33:00,CUST_266,DRV_6,VEH_152,Delhi,Cancelled,5.2,170.05,UPI
BOOK_245,2026-01-27,02:20:20,CUST_374,DRV_136,VEH_292,Chennai,Completed,13.13,327.12,UPI
BOOK_246,2026-02-02,01:29:23,CUST_33,DRV_209,VEH_112,Chennai,Cancelled,12.1,226.28,UPI
BOOK_247,2026-01-23,22:32:31,CUST_355,DRV_230,VEH_288,Mumbai,No Show,13.87,231.86,Card
BOOK_248,2025-05-29,14:51:36,CUST_661,DRV_75,VEH_133,Bangalore,Completed,9.04,150.03,Wallet
BOOK_249,2025-06-05,10:48:20,CUST_27,DRV_280,VEH_237,Pune,Completed,16.15,415.09,UPI
BOOK_250,2025-11-06,22:00:13,CUST_147,DRV_167,VEH_155,Mumbai,Completed,13.79,359.95,UPI
BOOK_251,2026-01-21,13:36:14,CUST_207,DRV_128,VEH_270,Bangalore,Completed,17.12,207.27,UPI
BOOK_252,2025-10-10,19:11:14,CUST_617,DRV_130,VEH_18,Delhi,Completed,12.74,288.58,Cash
BOOK_253,2026-02-20,19:40:36,CUST_27,DRV_68,VEH_64,Bangalore,Completed,5.28,161.01,Card
BOOK_254,2025-10-10,18:22:30,CUST_606,DRV_22,VEH_276,Delhi,Completed,14.15,172.07,UPI
BOOK_255,2025-09-14,17:47:15,CUST_609,DRV_110,VEH_223,Delhi,Completed,9.14,244.2,UPI
BOOK_256,2025-11-02,09:54:59,CUST_678,DRV_219,VEH_160,Kolkata,Completed,19.25,475.94,UPI
BOOK_257,2025-11-04,15:04:55,CUST_206,DRV_97,VEH_22,Mumbai,Completed,3.25,118.12,Wallet
BOOK_258,2026-01-31,20:34:57,CUST_109,DRV_192,VEH_54,Mumbai,Completed,12.67,227.26,Cash
BOOK_259,2025-05-23,22:54:48,CUST_335,DRV_277,VEH_220,Ahmedabad,No Show,8.32,216.27,Card
BOOK_260,2026-01-08,12:45:35,CUST_393,DRV_115,VEH_28,Chennai,Completed,4.87,90.71,UPI
BOOK_261,2025-11-10,19:22:33,CUST_596,DRV_168,VEH_290,Delhi,Completed,10.35,267.13,Wallet
BOOK_262,2026-03-22,15:53:04,CUST_510,DRV_63,VEH_11,Delhi,Completed,8.96,198.49,UPI
BOOK_263,2025-06-16,19:53:34,CUST_642,DRV_208,VEH_165,Pune,Completed,8.05,225.47,UPI
BOOK_264,2025-11-06,09:18:14,CUST_287,DRV_110,VEH_1,Ahmedabad,Completed,17.44,208.23,Cash
BOOK_265,2025-06-12,20:51:03,CUST_696,DRV_160,VEH_219,Bangalore,Completed,19.28,198.1,UPI
BOOK_266,2026-01-24,18:57:19,CUST_696,DRV_27,VEH_165,Mumbai,No Show,2.6,103.63,Cash
BOOK_267,2025-11-06,17:15:25,CUST_328,DRV_35,VEH_126,Chennai,Completed,2.06,61.59,Cash
BOOK_268,2025-05-05,19:08:54,CUST_110,DRV_26,VEH_19,Mumbai,Completed,16.92,287.81,Wallet
BOOK_269,2025-12-01,08:16:12,CUST_263,DRV_70,VEH_159,Delhi,Cancelled,12.81,147.82,Card
BOOK_270,2025-11-23,21:18:34,CUST_161,DRV_5,VEH_55,Bangalore,No Show,10.78,272.54,Card
BOOK_271,2026-03-11,20:02:55,CUST_700,DRV_62,VEH_276,Mumbai,Completed,11.69,141.59,UPI
BOOK_272,2025-06-17,11:20:29,CUST_646,DRV_48,VEH_240,Mumbai,Completed,10.74,123.97,Cash
BOOK_273,2026-01-16,21:50:37,CUST_261,DRV_200,VEH_77,Chennai,No Show,10.35,162.15,Cash
BOOK_274,2025-06-22,20:10:01,CUST_196,DRV_2,VEH_90,Bangalore,Completed,6.37,129.53,UPI
BOOK_275,2026-01-14,02:21:44,CUST_556,DRV_179,VEH_46,Delhi,Completed,13.44,222.51,Cash
BOOK_276,2026-01-03,17:15:07,CUST_14,DRV_93,VEH_201,Chennai,Completed,17.92,432.32,Wallet
BOOK_277,2026-01-17,22:27:05,CUST_123,DRV_61,VEH_257,Chennai,Completed,7.7,212.15,UPI
BOOK_278,2025-08-10,21:00:24,CUST_45,DRV_155,VEH_189,Mumbai,Completed,5.55,109.32,Wallet
BOOK_279,2025-08-07,22:03:17,CUST_167,DRV_22,VEH_233,Ahmedabad,Completed,6.14,94.84,Cash
BOOK_280,2025-09-12,08:25:36,CUST_32,DRV_111,VEH_195,Hyderabad,Completed,9.12,163.37,Wallet
BOOK_281,2025-11-03,22:35:39,CUST_287,DRV_135,VEH_138,Bangalore,Cancelled,14.97,324.64,UPI
BOOK_282,2025-06-10,01:10:11,CUST_29,DRV_204,VEH_92,Bangalore,Completed,11.65,266.7,UPI
BOOK_283,2025-12-02,19:17:25,CUST_291,DRV_126,VEH_20,Delhi,Completed,11.99,175.62,Cash
BOOK_284,2026-01-14,18:13:46,CUST_578,DRV_69,VEH_258,Kolkata,Completed,15.82,277.21,Card
BOOK_285,2025-05-10,22:38:36,CUST_123,DRV_57,VEH_134,Hyderabad,Completed,16.19,406.15,UPI
BOOK_286,2025-09-23,08:30:03,CUST_105,DRV_37,VEH_59,Delhi,Completed,17.37,432.8,UPI
BOOK_287,2026-03-11,21:45:08,CUST_56,DRV_93,VEH_70,Hyderabad,Cancelled,12.07,222.43,Card
BOOK_288,2025-07-02,15:56:13,CUST_614,DRV_92,VEH_79,Bangalore,Completed,19.15,324.17,Wallet
BOOK_289,2025-08-03,20:38:33,CUST_199,DRV_28,VEH_70,Mumbai,Completed,15.21,191.56,Wallet
BOOK_290,2025-04-25,20:34:34,CUST_207,DRV_102,VEH_295,Mumbai,Completed,10.38,147.94,Cash
BOOK_291,2025-11-27,20:28:54,CUST_69,DRV_73,VEH_198,Hyderabad,Completed,15.99,269.64,UPI
BOOK_292,2025-04-15,09:16:41,CUST_261,DRV_162,VEH_209,Hyderabad,Completed,2.8,55.01,UPI
BOOK_293,2026-03-12,17:43:37,CUST_339,DRV_142,VEH_249,Chennai,Completed,6.37,123.12,UPI
BOOK_294,2025-05-14,17:28:12,CUST_159,DRV_178,VEH_32,Chennai,Completed,8.8,154.87,Card
BOOK_295,2025-04-25,18:06:05,CUST_360,DRV_120,VEH_207,Chennai,Completed,16.88,421.26,Wallet
BOOK_296,2026-01-05,20:08:40,CUST_103,DRV_131,VEH_29,Hyderabad,Completed,2.94,60.66,Wallet
BOOK_297,2025-08-01,05:22:33,CUST_450,DRV_240,VEH_271,Delhi,Completed,13.69,150.68,UPI
BOOK_298,2025-04-07,04:57:11,CUST_271,DRV_191,VEH_169,Chennai,Completed,19.15,222.65,UPI
BOOK_299,2025-07-06,21:43:44,CUST_573,DRV_255,VEH_206,Kolkata,Completed,8.11,135.18,Cash
BOOK_300,2025-06-25,05:04:08,CUST_415,DRV_101,VEH_166,Mumbai,Completed,17.3,367.63,UPI
BOOK_301,2025-11-23,22:58:24,CUST_405,DRV_61,VEH_16,Mumbai,Cancelled,2.76,99.66,Cash
BOOK_302,2025-04-09,10:10:54,CUST_490,DRV_24,VEH_280,Delhi,Completed,13.82,167.62,Card
BOOK_303,2026-02-01,18:36:29,CUST_174,DRV_268,VEH_159,Kolkata,Completed,16.75,218.9,Cash
BOOK_304,2025-12-25,18:36:32,CUST_560,DRV_137,VEH_195,Pune,Completed,3.92,142.58,Wallet
BOOK_305,2025-11-26,17:08:04,CUST_156,DRV_198,VEH_24,Mumbai,Completed,2.87,58.75,UPI
BOOK_306,2025-04-02,21:49:10,CUST_254,DRV_274,VEH_33,Pune,Completed,14.06,351.77,Cash
BOOK_307,2025-04-05,19:59:09,CUST_538,DRV_255,VEH_45,Delhi,Completed,17.5,190.12,UPI
BOOK_308,2025-08-23,11:04:13,CUST_241,DRV_33,VEH_95,Bangalore,Completed,11.65,163.89,UPI
BOOK_309,2025-12-16,22:55:03,CUST_292,DRV_188,VEH_280,Delhi,Completed,11.24,129.77,UPI
BOOK_310,2025-05-19,17:27:38,CUST_284,DRV_275,VEH_274,Mumbai,Completed,4.86,164.63,Card
BOOK_311,2025-08-30,19:04:58,CUST_534,DRV_201,VEH_174,Pune,Completed,9.52,250.84,Cash
BOOK_312,2025-04-17,10:28:40,CUST_261,DRV_35,VEH_277,Mumbai,Completed,11.75,195.16,Card
BOOK_313,2026-02-18,21:06:39,CUST_699,DRV_103,VEH_237,Kolkata,No Show,18.79,371.16,UPI
BOOK_314,2026-03-12,14:51:15,CUST_499,DRV_61,VEH_276,Mumbai,Completed,18.97,457.21,UPI
BOOK_315,2026-03-26,21:07:17,CUST_690,DRV_232,VEH_70,Mumbai,Completed,16.2,337.82,UPI
BOOK_316,2026-02-28,00:40:56,CUST_29,DRV_8,VEH_157,Mumbai,Cancelled,17.67,371.35,Wallet
BOOK_317,2025-07-11,08:46:38,CUST_401,DRV_185,VEH_90,Pune,Completed,7.99,110.29,Card
BOOK_318,2025-08-20,19:04:44,CUST_20,DRV_239,VEH_161,Pune,Cancelled,4.88,111.94,Card
BOOK_319,2025-08-09,00:07:34,CUST_65,DRV_168,VEH_202,Hyderabad,Completed,14.7,356.14,Card
BOOK_320,2025-07-07,09:31:13,CUST_348,DRV_136,VEH_16,Pune,Completed,15.88,321.33,UPI
BOOK_321,2025-09-24,11:01:13,CUST_68,DRV_80,VEH_170,Kolkata,Cancelled,14.55,169.68,Card
BOOK_322,2025-12-11,10:27:36,CUST_485,DRV_269,VEH_240,Mumbai,Completed,13.85,173.57,UPI
BOOK_323,2026-01-02,23:31:08,CUST_226,DRV_257,VEH_13,Hyderabad,Completed,12.04,149.84,Card
BOOK_324,2025-12-12,02:25:50,CUST_63,DRV_165,VEH_127,Pune,Completed,15.24,384.33,UPI
BOOK_325,2025-06-03,18:58:12,CUST_26,DRV_16,VEH_209,Mumbai,Completed,15.54,255.69,Card
BOOK_326,2026-03-14,17:35:37,CUST_621,DRV_50,VEH_149,Mumbai,Completed,12.23,179.21,UPI
BOOK_327,2025-09-02,19:54:32,CUST_400,DRV_82,VEH_69,Delhi,Completed,13.55,244.38,Wallet
BOOK_328,2025-07-07,08:48:32,CUST_318,DRV_53,VEH_214,Bangalore,Completed,9.34,106.61,Cash
BOOK_329,2026-01-17,11:27:48,CUST_627,DRV_208,VEH_81,Chennai,Completed,10.5,149.96,Card
BOOK_330,2025-06-27,13:49:30,CUST_352,DRV_57,VEH_60,Chennai,Completed,14.75,155.19,Card
BOOK_331,2025-08-16,21:06:08,CUST_131,DRV_175,VEH_16,Mumbai,Completed,5.42,106.38,Cash
BOOK_332,2025-05-17,20:51:52,CUST_491,DRV_226,VEH_31,Mumbai,Completed,10.95,122.84,UPI
BOOK_333,2025-07-26,09:01:41,CUST_178,DRV_23,VEH_19,Delhi,Completed,4.51,119.14,UPI
BOOK_334,2025-06-22,16:50:25,CUST_454,DRV_222,VEH_194,Mumbai,Completed,6.49,92.63,Card
BOOK_335,2025-10-08,19:43:37,CUST_489,DRV_222,VEH_272,Chennai,Completed,14.09,156.66,Cash
BOOK_336,2025-10-19,17:28:40,CUST_94,DRV_34,VEH_227,Chennai,Cancelled,2.21,71.14,Cash
BOOK_337,2026-03-21,18:17:52,CUST_106,DRV_122,VEH_182,Bangalore,Cancelled,18.13,288.52,UPI
BOOK_338,2025-06-23,01:07:46,CUST_560,DRV_57,VEH_58,Hyderabad,Cancelled,2.74,80.58,UPI
BOOK_339,2025-07-09,21:40:02,CUST_643,DRV_76,VEH_139,Ahmedabad,Completed,12.38,321.87,UPI
BOOK_340,2025-09-08,18:33:58,CUST_372,DRV_77,VEH_84,Delhi,Completed,6.38,190.21,UPI
BOOK_341,2025-10-29,19:47:55,CUST_108,DRV_32,VEH_248,Hyderabad,Completed,6.57,125.13,UPI
BOOK_342,2025-10-19,00:29:13,CUST_186,DRV_180,VEH_182,Delhi,Completed,13.48,183.15,UPI
BOOK_343,2026-01-24,09:56:00,CUST_653,DRV_264,VEH_166,Chennai,Completed,12.54,209.71,Cash
BOOK_344,2025-07-28,18:23:37,CUST_405,DRV_220,VEH_276,Delhi,Cancelled,18.63,232.39,Cash
BOOK_345,2025-06-09,14:10:47,CUST_574,DRV_99,VEH_151,Delhi,Completed,10.58,130.33,Card
BOOK_346,2025-11-21,09:33:21,CUST_233,DRV_213,VEH_103,Delhi,No Show,4.87,148.32,Card
BOOK_347,2025-09-27,22:15:39,CUST_143,DRV_277,VEH_249,Delhi,Cancelled,9.6,141.44,UPI
BOOK_348,2025-12-22,10:18:26,CUST_529,DRV_89,VEH_34,Delhi,Completed,16,347.12,UPI
BOOK_349,2025-07-08,23:27:00,CUST_304,DRV_237,VEH_83,Chennai,Completed,8,96.4,Card
BOOK_350,2025-10-19,22:04:31,CUST_564,DRV_256,VEH_224,Bangalore,Completed,11.09,236.15,UPI
BOOK_351,2026-02-06,09:25:53,CUST_126,DRV_33,VEH_235,Chennai,Completed,19.59,308.88,Wallet
BOOK_352,2025-11-30,03:19:23,CUST_353,DRV_29,VEH_166,Bangalore,Completed,8.63,105.45,UPI
BOOK_353,2025-10-02,18:05:06,CUST_438,DRV_61,VEH_219,Chennai,Completed,14.12,229.37,Wallet
BOOK_354,2026-01-24,18:06:55,CUST_564,DRV_176,VEH_76,Delhi,Completed,18.56,242.68,UPI
BOOK_355,2026-01-10,17:30:03,CUST_515,DRV_233,VEH_166,Kolkata,Completed,8.26,115.81,Cash
BOOK_356,2026-03-18,17:42:59,CUST_630,DRV_13,VEH_38,Pune,Completed,8.85,129.8,Cash
BOOK_357,2025-10-10,19:16:40,CUST_404,DRV_48,VEH_227,Pune,Completed,9.86,140.75,Wallet
BOOK_358,2025-12-09,00:27:43,CUST_73,DRV_252,VEH_154,Bangalore,Completed,15.52,163.14,Cash
BOOK_359,2026-02-13,22:06:07,CUST_547,DRV_107,VEH_95,Bangalore,Completed,11.05,204.84,Card
BOOK_360,2025-06-23,17:01:15,CUST_131,DRV_47,VEH_95,Chennai,Cancelled,11.28,163.97,Card
BOOK_361,2025-05-26,21:42:47,CUST_370,DRV_222,VEH_177,Delhi,Completed,5.05,143.5,Wallet
BOOK_362,2026-01-22,13:21:59,CUST_361,DRV_48,VEH_254,Bangalore,Completed,6.22,135.84,UPI
BOOK_363,2025-12-25,18:32:21,CUST_611,DRV_280,VEH_104,Pune,Completed,5.71,95.24,UPI
BOOK_364,2026-03-13,18:35:45,CUST_307,DRV_201,VEH_110,Delhi,Completed,18.35,389.29,UPI
BOOK_365,2025-10-06,21:22:36,CUST_174,DRV_267,VEH_192,Hyderabad,Completed,15.78,395.79,UPI
BOOK_366,2025-04-17,18:07:50,CUST_314,DRV_264,VEH_4,Delhi,Completed,7.54,168.92,UPI
BOOK_367,2025-04-28,19:23:53,CUST_204,DRV_232,VEH_31,Mumbai,Completed,16.07,405.07,UPI
BOOK_368,2026-03-17,06:15:06,CUST_383,DRV_190,VEH_230,Mumbai,Completed,5.42,157.01,Wallet
BOOK_369,2025-06-20,20:31:09,CUST_386,DRV_177,VEH_116,Bangalore,No Show,12.16,221.23,Card
BOOK_370,2025-08-21,19:06:51,CUST_456,DRV_37,VEH_121,Delhi,Completed,6.08,108.39,UPI
BOOK_371,2026-02-17,19:21:28,CUST_498,DRV_170,VEH_28,Delhi,Completed,6.97,107.97,UPI
BOOK_372,2025-09-25,07:38:23,CUST_450,DRV_155,VEH_213,Delhi,Completed,6.86,182.27,UPI
BOOK_373,2025-08-08,22:46:04,CUST_334,DRV_275,VEH_100,Ahmedabad,Cancelled,14.15,197.58,UPI
BOOK_374,2025-10-21,09:31:35,CUST_468,DRV_15,VEH_31,Mumbai,Completed,3.95,78.77,UPI
BOOK_375,2025-07-12,19:51:30,CUST_263,DRV_18,VEH_238,Chennai,Completed,17.6,233.14,UPI
BOOK_376,2025-06-11,17:31:31,CUST_68,DRV_68,VEH_187,Ahmedabad,No Show,8.78,108.89,UPI
BOOK_377,2025-11-11,05:13:46,CUST_512,DRV_4,VEH_118,Kolkata,Completed,9.9,127.05,UPI
BOOK_378,2025-06-28,22:58:38,CUST_109,DRV_155,VEH_73,Mumbai,No Show,9.57,260.47,UPI
BOOK_379,2025-06-25,20:24:57,CUST_584,DRV_124,VEH_84,Delhi,No Show,4.03,81.22,UPI
BOOK_380,2025-09-23,10:55:56,CUST_560,DRV_271,VEH_245,Mumbai,Completed,7.44,161.26,UPI
BOOK_381,2026-03-29,19:34:01,CUST_608,DRV_66,VEH_59,Pune,Completed,2.92,111.71,UPI
BOOK_382,2025-11-11,09:04:18,CUST_515,DRV_192,VEH_63,Bangalore,Completed,18.97,307.7,UPI
BOOK_383,2025-09-21,16:45:01,CUST_202,DRV_148,VEH_105,Mumbai,Completed,12.39,135.34,UPI
BOOK_384,2025-12-30,18:11:14,CUST_524,DRV_49,VEH_23,Pune,Completed,5.85,171.33,Card
BOOK_385,2025-06-30,18:45:42,CUST_695,DRV_199,VEH_263,Ahmedabad,Completed,2.86,75.58,UPI
BOOK_386,2026-02-10,17:33:51,CUST_668,DRV_61,VEH_115,Pune,Completed,16.35,344.22,UPI
BOOK_387,2025-05-04,22:24:03,CUST_160,DRV_181,VEH_195,Delhi,Cancelled,18.83,190.94,UPI
BOOK_388,2026-03-17,18:18:16,CUST_76,DRV_37,VEH_179,Mumbai,Completed,15.11,153.28,UPI
BOOK_389,2025-08-25,00:01:06,CUST_675,DRV_154,VEH_290,Bangalore,Cancelled,12.69,173.04,UPI
BOOK_390,2025-09-15,14:44:52,CUST_374,DRV_186,VEH_136,Delhi,Completed,17.64,368.18,Cash
BOOK_391,2025-07-17,09:26:32,CUST_580,DRV_185,VEH_38,Mumbai,Completed,15.73,272.6,UPI
BOOK_392,2025-08-13,16:05:44,CUST_464,DRV_272,VEH_94,Mumbai,Completed,4.72,104.04,UPI
BOOK_393,2025-05-08,22:27:14,CUST_617,DRV_262,VEH_287,Bangalore,Completed,14.73,356.71,UPI
BOOK_394,2026-02-16,19:42:40,CUST_430,DRV_189,VEH_7,Bangalore,Completed,8.78,212.56,Cash
BOOK_395,2026-01-05,22:35:40,CUST_525,DRV_230,VEH_109,Chennai,Completed,17.35,285.2,UPI
BOOK_396,2025-04-19,18:08:22,CUST_271,DRV_233,VEH_283,Delhi,Cancelled,2.56,80.79,Card
BOOK_397,2025-09-01,22:54:11,CUST_144,DRV_79,VEH_183,Bangalore,Completed,9.75,113.75,Wallet
BOOK_398,2025-09-26,21:35:46,CUST_223,DRV_215,VEH_280,Pune,Cancelled,8.15,134.41,UPI
BOOK_399,2025-04-14,17:16:11,CUST_377,DRV_8,VEH_209,Mumbai,Completed,19.91,411.93,Card
BOOK_400,2025-05-07,19:10:21,CUST_243,DRV_226,VEH_230,Hyderabad,Completed,15,380.25,UPI
BOOK_401,2025-04-25,00:36:56,CUST_62,DRV_103,VEH_1,Hyderabad,Completed,11.75,289.34,UPI
BOOK_402,2025-07-15,17:32:39,CUST_177,DRV_196,VEH_184,Mumbai,Completed,11.42,200.55,Card
BOOK_403,2025-07-31,15:04:11,CUST_247,DRV_205,VEH_2,Mumbai,Completed,2.9,79.81,UPI
BOOK_404,2025-09-17,18:50:56,CUST_156,DRV_259,VEH_297,Chennai,Completed,18.7,320.73,UPI
BOOK_405,2025-05-22,20:55:35,CUST_301,DRV_232,VEH_9,Kolkata,Cancelled,16.22,336.86,UPI
BOOK_406,2025-12-10,19:22:34,CUST_144,DRV_53,VEH_96,Mumbai,Completed,6.41,109.06,Card
BOOK_407,2026-02-21,18:20:54,CUST_51,DRV_199,VEH_37,Bangalore,Completed,2.65,79.3,Card
BOOK_408,2025-12-29,19:54:08,CUST_669,DRV_263,VEH_253,Delhi,No Show,8.73,206.26,Cash
BOOK_409,2025-05-25,09:43:21,CUST_257,DRV_11,VEH_256,Hyderabad,Completed,6.33,173.13,UPI
BOOK_410,2025-09-29,00:56:03,CUST_535,DRV_185,VEH_117,Delhi,Completed,9.41,151.1,UPI
BOOK_411,2025-07-19,19:29:49,CUST_637,DRV_227,VEH_105,Delhi,Completed,14.41,178.41,UPI
BOOK_412,2025-04-18,20:21:11,CUST_263,DRV_108,VEH_197,Pune,Completed,14.43,149.13,UPI
BOOK_413,2025-10-30,13:47:34,CUST_512,DRV_174,VEH_88,Chennai,Completed,8.81,161.17,Card
BOOK_414,2025-09-18,20:20:10,CUST_672,DRV_273,VEH_241,Bangalore,Completed,11.35,287.42,UPI
BOOK_415,2025-07-13,20:13:18,CUST_687,DRV_182,VEH_71,Delhi,Completed,16.14,165.67,UPI
BOOK_416,2026-01-30,21:09:20,CUST_389,DRV_49,VEH_142,Pune,Cancelled,3.7,111.78,Wallet
BOOK_417,2025-07-22,10:02:16,CUST_376,DRV_242,VEH_3,Mumbai,Completed,4.69,119.83,UPI
BOOK_418,2025-12-29,21:26:16,CUST_20,DRV_172,VEH_46,Pune,Completed,19.07,210.66,UPI
BOOK_419,2026-03-05,20:56:03,CUST_649,DRV_19,VEH_53,Delhi,Completed,15.61,315.39,UPI
BOOK_420,2025-09-20,17:20:32,CUST_207,DRV_167,VEH_92,Mumbai,Completed,13.15,161.87,UPI
BOOK_421,2025-10-24,18:56:04,CUST_585,DRV_128,VEH_213,Delhi,Completed,11.72,244.5,Wallet
BOOK_422,2025-10-11,22:58:26,CUST_625,DRV_131,VEH_33,Hyderabad,Cancelled,17.59,301.86,Card
BOOK_423,2026-03-15,22:55:16,CUST_367,DRV_59,VEH_8,Bangalore,Completed,15.19,161.27,UPI
BOOK_424,2026-02-03,17:27:24,CUST_204,DRV_88,VEH_111,Mumbai,Cancelled,15.6,264.37,UPI
BOOK_425,2025-06-28,13:14:09,CUST_158,DRV_208,VEH_260,Mumbai,Completed,14.24,233.47,UPI
BOOK_426,2025-12-21,22:24:07,CUST_309,DRV_266,VEH_7,Hyderabad,Cancelled,10.8,238.79,Cash
BOOK_427,2025-12-27,22:19:49,CUST_461,DRV_14,VEH_175,Ahmedabad,Completed,9.53,220.21,Card
BOOK_428,2025-12-07,21:51:03,CUST_202,DRV_92,VEH_225,Hyderabad,Completed,16.67,268.73,UPI
BOOK_429,2025-06-26,23:34:19,CUST_353,DRV_207,VEH_159,Bangalore,Completed,10.91,294.46,UPI
BOOK_430,2026-02-09,21:30:30,CUST_522,DRV_214,VEH_151,Ahmedabad,Completed,7.78,127.27,Cash
BOOK_431,2026-02-03,21:32:45,CUST_310,DRV_144,VEH_60,Mumbai,Completed,3.79,123.24,Card
BOOK_432,2026-02-18,19:55:07,CUST_572,DRV_259,VEH_37,Delhi,Completed,6.77,107.09,Wallet
BOOK_433,2025-07-23,19:49:47,CUST_194,DRV_155,VEH_61,Mumbai,Cancelled,16.12,345.98,UPI
BOOK_434,2026-03-25,17:15:36,CUST_101,DRV_121,VEH_49,Ahmedabad,Completed,14.68,306.84,Cash
BOOK_435,2025-07-17,18:43:44,CUST_239,DRV_126,VEH_259,Mumbai,Completed,4.75,76.47,UPI
BOOK_436,2026-03-22,19:14:56,CUST_363,DRV_255,VEH_263,Bangalore,Completed,18.61,454.87,UPI
BOOK_437,2025-05-26,22:24:59,CUST_426,DRV_176,VEH_24,Pune,Completed,15.34,205.58,Wallet
BOOK_438,2026-02-16,23:50:29,CUST_354,DRV_24,VEH_112,Delhi,Completed,6.94,188.95,UPI
BOOK_439,2025-06-11,20:15:10,CUST_377,DRV_10,VEH_78,Mumbai,Completed,5.13,131.08,UPI
BOOK_440,2026-02-28,22:30:00,CUST_453,DRV_81,VEH_4,Ahmedabad,Completed,9.52,188.01,UPI
BOOK_441,2025-09-11,17:20:04,CUST_12,DRV_104,VEH_170,Kolkata,Completed,9.5,249.02,Card
BOOK_442,2025-11-15,17:08:50,CUST_216,DRV_204,VEH_76,Delhi,Completed,15.54,271.98,UPI
BOOK_443,2025-05-17,07:58:35,CUST_518,DRV_174,VEH_175,Delhi,Completed,8.13,119.67,UPI
BOOK_444,2025-08-18,18:28:54,CUST_55,DRV_46,VEH_218,Mumbai,Cancelled,7.81,128.71,Cash
BOOK_445,2025-10-07,10:00:32,CUST_8,DRV_204,VEH_126,Mumbai,Completed,13.59,156.78,Cash
BOOK_446,2025-12-12,22:04:08,CUST_195,DRV_68,VEH_17,Delhi,Completed,16.03,401.85,Card
BOOK_447,2025-05-30,17:54:49,CUST_564,DRV_244,VEH_137,Mumbai,Completed,11.86,213.25,UPI
BOOK_448,2025-04-17,22:55:22,CUST_565,DRV_230,VEH_206,Bangalore,Cancelled,9.82,210.89,Card
BOOK_449,2025-12-29,03:50:42,CUST_116,DRV_109,VEH_207,Mumbai,Completed,11.76,300.47,Cash
BOOK_450,2026-01-30,10:13:00,CUST_500,DRV_175,VEH_20,Mumbai,No Show,13.36,141.16,Wallet
BOOK_451,2025-12-14,08:44:36,CUST_152,DRV_188,VEH_232,Pune,Completed,4.46,121.31,UPI
BOOK_452,2025-09-08,19:36:37,CUST_192,DRV_113,VEH_37,Delhi,Completed,10.09,193.88,UPI
BOOK_453,2026-01-04,20:05:50,CUST_91,DRV_151,VEH_100,Hyderabad,Completed,3.5,85.12,UPI
BOOK_454,2026-02-13,18:11:01,CUST_159,DRV_116,VEH_248,Hyderabad,Cancelled,8.85,214.24,UPI
BOOK_455,2025-09-21,22:17:00,CUST_457,DRV_52,VEH_189,Hyderabad,Completed,2.89,75.48,UPI
BOOK_456,2025-05-07,17:10:37,CUST_448,DRV_126,VEH_85,Hyderabad,Completed,18.61,219.55,UPI
BOOK_457,2025-08-17,20:44:56,CUST_62,DRV_124,VEH_209,Mumbai,Completed,15.96,381.34,Cash
BOOK_458,2025-12-24,16:55:39,CUST_193,DRV_116,VEH_170,Delhi,Completed,15.66,170.56,UPI
BOOK_459,2026-02-16,11:57:34,CUST_391,DRV_91,VEH_244,Hyderabad,Completed,3.87,127.3,UPI
BOOK_460,2025-09-14,18:07:35,CUST_452,DRV_71,VEH_255,Mumbai,Completed,2.69,63.23,UPI
BOOK_461,2026-01-17,18:07:18,CUST_687,DRV_272,VEH_251,Pune,Completed,6.02,182.28,UPI
BOOK_462,2026-01-26,23:45:36,CUST_334,DRV_173,VEH_262,Mumbai,Completed,5.34,86.95,UPI
BOOK_463,2025-12-19,08:50:14,CUST_623,DRV_37,VEH_62,Kolkata,Completed,6.01,177.45,UPI
